ID,a39758dae,10596ddee,8132d18b8,c0085a739,9509f66b0,f06078487,ecbd077d0,6dcd9e752,849c542c3,d709df8f9,025dea3b3,f902239b9,cd15bb515,236910072,5a6a1ec1a,22610c726,1c62e29a7,8e1822aa3,c77f6dbfe,acc744336,890163e1a,097836097,bf89fac56,26df61cc3,4a14d4e94,a3f2345bf,1931ccfdd,212efda42,538df95cd,13a2ecd25,896d1c52d,f5723deba,854e37761,f0aec6c6b,b0868a049,8c922fa9a,20a325694,b5a25e7c9,ccc9ba695,a2e5adf89,64406f348,c036f4785,97ea72529,56e98e3ad,3adf5e2b5,61c1b7eb6,db3839ab0,7bde71e2f,556fb6bc0,2ca23426b,7af2b8f44,8f3740670,nz_mean,nz_log_mean_exp,nz_median,nz_std,nz_kurtosis,nz_min,sum,max,zero_count,mean,log_mean_exp,median,std,kurtosis,log_leak
e354152a0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9428514.056385543,4242567.902090708,2225000.0,12932896.774091892,2.8941419380709963,400000.0,782566666.6800001,50000000.0,4908,156795.56535363657,0.2888934909631168,0.0,2050027.7621369632,371.47485001061733,15.607270193858982
e36a10453,800000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,800000.0,0.0,0.0,0.0,0.0,2020000.0,1398998.6717613637,927879.6703232346,1250000.0,1881464.5812709073,68.83901849814754,40000.0,492447532.46000004,20000000.0,4639,98667.1072851132,1.6355363469910895,0.0,614268.0801933502,582.0698282330436,13.815511557963774
e36fd617f,0.0,0.0,0.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7437073.027938931,1853395.8961010594,2000000.0,15936933.633927064,23.46560789692539,40000.0,974256566.66,121800000.0,4860,195202.6781526748,0.460551594976302,0.0,2833863.388910451,893.6242742517511,14.508658238524095
e375d6c21,640000.0,0.0,0.0,0.0,746000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3193600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4442715.219361703,1798584.2943959874,2490000.0,7764108.72966126,38.18360138623832,20000.0,1252845691.8600001,80698000.0,4709,251020.9761290323,1.2563904670268402,0.0,2108795.1655662614,549.2495625518434,16.256437909537425
e37a1e872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368444.4446666667,558906.6445067744,720000.0,2047374.3084032733,6.244706667429639,20000.0,41053333.34,8000000.0,4961,8225.472518533361,0.08279495469894184,0.0,188551.0769886553,1369.3717216320815,12.899222326086994
e399e620f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138300000.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5587011.476846848,1502761.4879500181,1712000.0,12959856.252651257,54.78749130134884,3000.0,1240316547.8600001,138300000.0,4769,248510.62870366662,0.8825584910751387,0.0,2960668.055348661,1102.0093251627006,14.238597918077069
e3afd8aae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800000.0,7014896.015826141,8000000.0,11411424.365985435,0.6483863397948473,1000000.0,401200000.0,40000000.0,4957,80384.69244640353,0.11336327375893357,0.0,1342923.9821828876,535.468570105664,16.811242881518265
e3c11a459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18400000.0,6965820.60042895,2600000.0,27366402.75958826,,2600000.0,55200000.0,50000000.0,4988,11059.907834101383,0.009515954905210506,0.0,709640.1036941572,4937.499435585305,12.899222326086994
e3d0e956d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,260000.0,0.0,0.0,0.0,0.0,750000.0,0.0,0.0,598666.66,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369000.0,0.0,0.0,0.0,0.0,0.0,582500.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,3736560.7839607843,444056.31559553754,455000.0,14667411.740304762,44.57716523903173,10000.0,1905645999.82,150000000.0,4481,381816.4696092967,2.7763959266554052,0.0,4819292.295547422,462.4253411221246,13.304686600863562
e3eaa5bbb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916862.7458823529,377596.77072958247,400000.0,1369621.0297864638,7.986515470245305,40000.0,15586666.68,5500000.0,4974,3122.95465437788,0.04471082075340066,0.0,94174.98083036765,2457.224922984487,0.0
e3eac7159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16269964.912105262,7059974.273429937,10000000.0,16727284.780223977,0.03029059998720607,30000.0,618258666.66,60000000.0,4953,123874.70780605088,0.12757325107505,0.0,2018706.9155269891,458.6763836698092,15.607270193858982
e3eb96407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16800000.0,0.0,0.0,2876339.805825243,749362.293682397,600000.0,6782857.984819046,17.136716465902303,100000.0,296263000.0,40000000.0,4888,59359.44700460829,0.3220165444117292,0.0,1052461.3408474308,933.3593338676662,0.0
e4222dea1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6834409.090909091,2886195.9752224297,2300000.0,9129936.549401857,2.999289117157671,200000.0,150357000.0,31000000.0,4969,30125.626127028652,0.06776748610041515,0.0,745533.4223320319,1289.2235648709755,13.406038934481533
e4223baa9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,550000.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740000.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,1200000.0,1226356.3458995817,879508.3801693678,1200000.0,777906.3401776943,0.0773390809083625,100000.0,586198333.34,3000000.0,4513,117451.0786094971,2.7093184430882054,0.0,433721.22781627084,19.315542289461856,14.038654909278163
e42aae1b8,1161200.0,0.0,0.0,0.0,0.0,0.0,0.0,6380000.0,0.0,0.0,28000000.0,0.0,19400000.0,0.0,0.0,0.0,6400000.0,0.0,0.0,0.0,0.0,90000.0,0.0,580000.0,0.0,3160000.0,1563411.76,250000.0,0.0,0.0,79600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320000.0,0.0,5300000.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,3000000.0,0.0,0.0,738571.42,5455719.339495912,1708789.180373753,1964666.66,11967288.467439508,24.676653306349593,2000.0,8008995990.38,130000000.0,3523,1604687.6358204768,67.11099189656328,0.0,6948720.843491419,85.16467952083602,16.300417291085605
e43756eb8,1000000.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380000.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318000.0,0.0,0.0,0.0,0.0,0.0,40000000.0,5222558.906455026,1097004.1883489077,1000000.0,13099671.81745848,29.186558627623185,20000.0,987063633.3199999,100000000.0,4802,197768.7103426167,0.693291019444415,0.0,2731133.174201488,786.487626843349,15.279280462100758
e43a04bb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,8045659.999666667,1654933.2374886312,3990000.0,10473429.546307573,3.2928699125563057,4000.0,965479199.96,50000000.0,4871,193444.03926267283,0.41097680204575376,0.0,2033516.0440622706,248.7824724713682,10.736418414365376
e440726d9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103333.3329999996,2011579.2310498727,2000000.0,643516.1179830346,4.435054393380389,1000000.0,126199999.97999999,4800000.0,4931,25285.513921057904,0.19063556278107868,0.0,239690.1395587026,117.16338780300784,14.914123179965662
e44887206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649795.918367347,222252.37360780552,150000.0,2289174.24139863,44.55055285876775,70000.0,31840000.0,16000000.0,4942,6379.483069525145,0.12847931383620267,0.0,233480.96748164628,4418.734514311871,15.894952224644102
e44d279e6,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4226358.649873418,2048770.016566418,1800000.0,5725225.097543335,5.986842947371899,100000.0,333882333.34000003,29906000.0,4912,66896.88105389703,0.2586396781950378,0.0,889199.3414379308,496.54761253957656,13.45883704259595
e45878cc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,13428507.426632125,415123.77591187326,200000.0,87337535.58276887,92.11100158197715,2000.0,2591701933.34,860660000.0,4798,519275.0818152675,0.6491218693851262,0.0,17326310.3752594,2433.9806449213943,13.815511557963774
e4621acd2,8000000.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0,13029574.671469534,3675478.4201426017,3420000.0,19387446.68369468,1.8606531347669675,100000.0,3635251333.34,69000000.0,4712,728361.3170386696,1.3281187587957242,0.0,5468267.375451418,100.78684381866476,14.914123179965662
e464ba718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831394.6079411765,336165.9014488897,600000.0,3627141.044354574,16.714339458464217,6000.0,124534833.34,22000000.0,4923,24951.88005209377,0.18931441119820389,0.0,470880.98868800944,1279.42395330185,15.894952224644102
e469a7d64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,7381401.515227273,3336735.706804193,2650000.0,11925455.209824355,16.16500945028242,200000.0,1299126666.68,80000000.0,4815,260293.86228811863,0.6983805016414031,0.0,2615626.893574977,440.9997247836135,13.815511557963774
e46ba4ee9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411428.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16036286.806605505,2802029.8127491674,2200000.0,42681054.73972151,24.287981478516414,40000.0,1747955261.9199998,300000000.0,4882,350221.4509957924,0.382956004988476,0.0,6702363.464873908,1191.6010824710022,15.08975569491756
e4c68f8ee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288988.118150289,1658891.3967344724,1600000.0,12744914.263510091,131.27028284256565,40000.0,741994944.44,160000000.0,4818,148666.58874774596,0.6428343657522065,0.0,2492897.5684744115,3398.4126852986565,14.508658238524095
e4e59ab00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353260.869565218,1524922.1571465507,1100000.0,8504084.260558097,0.5923709092787393,250000.0,123125000.0,24000000.0,4968,24669.40492887197,0.06781060616454368,0.0,671060.9409558715,1030.8235345701537,0.0
e4ed27863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4986363.636363637,4465048.150039129,5000000.0,2012702.7887535298,2.6196402652125053,600000.0,219400000.0,10000000.0,4947,43959.12642756962,0.1445216021574642,0.0,502210.6177107779,185.93790808319076,15.424948670398354
e4f77a8e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596862.7450980392,203160.80761268255,150000.0,2245646.000772231,46.74399803683281,70000.0,30440000.0,16000000.0,4940,6098.97816068924,0.13302010627458044,0.0,232667.35399748306,4481.092037869774,13.815511557963774
e4f901881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904847.6191428571,478576.61406538123,440000.0,3392160.757089154,7.662782933332305,14000.0,133339333.34,18000000.0,4921,26715.955387697857,0.20133111664311582,0.0,457490.51733077364,731.5151261597982,13.815511557963774
e4fc187c0,0.0,0.0,0.0,0.0,0.0,33900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420000.0,0.0,0.0,0.0,0.0,0.0,0.0,33900000.0,0.0,0.0,500000.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,61720000.0,0.0,0.0,14300000.0,0.0,0.0,0.0,0.0,3420000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,13795500.0,3390511.011830531,3420000.0,20945355.040280055,1.200199083087257,140000.0,8001390000.0,69000000.0,4411,1603163.6946503706,4.739535566985429,0.0,8393712.583888859,42.40649404706441,16.924571561468124
e5029bf68,0.0,0.0,0.0,0.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824818.243243243,1416920.1198821142,1801000.0,5414590.070838842,7.117399654764494,4000.0,566073100.0,24960000.0,4843,113418.7737928271,0.5219772704850894,0.0,1133444.7371716609,304.204736632205,14.151983508870947
e51e2a0a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6460075.285607476,3038300.8096997025,6000000.0,4770734.020845651,1.453291083183268,2000.0,1382456111.12,20000000.0,4777,276989.8038709677,0.8965178101785403,0.0,1638447.3605910316,66.42478023417512,16.811242881518265
e55eccee8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9850000.0,12547741.935483871,5740779.31668965,5000000.0,16218101.793916866,3.3294553454352025,400000.0,388980000.0,59600000.0,4960,77936.28531356441,0.10149159068733012,0.0,1597926.3726883077,959.7467041797144,16.973928456571564
e5770005a,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,1222895.83325,741251.1281385167,800000.0,1524441.0734918134,20.077757504069588,100000.0,97831666.66,10800000.0,4911,19601.61624123422,0.2419062568800876,0.0,245729.05108478258,875.4158728577912,12.206077645517674
e57e1bfe7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,2042567.3394949494,1047185.333681359,1000000.0,4309366.942586461,64.87299118430349,15000.0,404428333.21999997,40700000.0,4793,81031.52338609497,0.7330968389583645,0.0,944525.139621793,1378.9297264254772,11.51293546492023
e58063542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4181818.1818181816,3938693.2780171083,4000000.0,1401298.0994907415,-0.45267489711934283,2000000.0,46000000.0,6000000.0,4980,9216.589861751152,0.03403666831356087,0.0,205912.6207595056,601.6237001401435,17.50439003707821
e58ea1a8d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000425.0428776983,1130926.6591396672,1360000.0,7469337.181258177,44.602748018832365,40000.0,417059080.96000004,67000000.0,4852,83562.22820276498,0.47431046497237916,0.0,1336677.1410133988,1511.8044996511626,15.78471875881174
e595eac19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157217.6468627451,59477.7043591266,87583.33,171136.65881923365,0.415399321605721,2000.0,16036199.98,660000.0,4889,3213.02343818874,0.2519085494068061,0.0,32980.56844021967,185.21430396092927,12.535379989788607
e59cb543c,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,5200000.0,0.0,0.0,0.0,0.0,106800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,2246800.0,0.0,0.0,40000.0,560000.0,0.0,280000.0,0.0,0.0,0.0,0.0,337960.0,0.0,20080000.0,0.0,340000.0,0.0,0.0,0.0,0.0,1070000.0,0.0,14474500.0,684000.0,0.0,0.0,0.0,0.0,4800000.0,10760589.510449762,1818497.5057428656,1637090.9,29085371.87187581,46.14722343159657,3244.0,11244816038.419998,356000000.0,3946,2253018.6412382284,19.447450086545416,0.0,14005775.476245739,216.33725220289017,15.203179224293999
e5a1ed2ce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4947347.983529411,1879738.4369595037,1963750.0,8548447.662922757,19.42255481930929,70000.0,504629494.31999993,52820000.0,4889,101107.89307152874,0.34345273693047795,0.0,1403276.1115812599,899.4375940783154,15.375758436291614
